date,daily_data,monthly_data,adjusted_data
2012-02-19,46,0.22,10.12
2012-02-20,35,0.22,7.7
2012-02-21,68,0.22,14.96
2012-02-22,75,0.22,16.5
2012-02-23,79,0.22,17.38
2012-02-24,75,0.22,16.5
2012-02-25,33,0.22,7.26
2012-02-26,30,0.22,6.6
2012-02-27,62,0.22,13.64
2012-02-28,72,0.22,15.84
2012-02-29,59,0.22,12.98
2012-03-01,7,0.41,2.8699999999999997
2012-03-02,8,0.41,3.28
2012-03-03,3,0.41,1.23
2012-03-04,9,0.41,3.69
2012-03-05,10,0.41,4.1
2012-03-06,8,0.41,3.28
2012-03-07,9,0.41,3.69
2012-03-08,8,0.41,3.28
2012-03-09,6,0.41,2.46
2012-03-10,3,0.41,1.23
2012-03-11,6,0.41,2.46
2012-03-12,9,0.41,3.69
2012-03-13,7,0.41,2.8699999999999997
2012-03-14,100,0.41,41.0
2012-03-15,93,0.41,38.129999999999995
2012-03-16,37,0.41,15.17
2012-03-17,23,0.41,9.43
2012-03-18,18,0.41,7.38
2012-03-19,18,0.41,7.38
2012-03-20,17,0.41,6.97
2012-03-21,13,0.41,5.33
2012-03-22,15,0.41,6.1499999999999995
2012-03-23,10,0.41,4.1
2012-03-24,7,0.41,2.8699999999999997
2012-03-25,7,0.41,2.8699999999999997
2012-03-26,11,0.41,4.51
2012-03-27,12,0.41,4.92
2012-03-28,13,0.41,5.33
2012-03-29,11,0.41,4.51
2012-03-30,9,0.41,3.69
2012-03-31,3,0.41,1.23
2012-04-01,44,0.21,9.24
2012-04-02,58,0.21,12.18
2012-04-03,73,0.21,15.33
2012-04-04,75,0.21,15.75
2012-04-05,56,0.21,11.76
2012-04-06,30,0.21,6.3
2012-04-07,36,0.21,7.56
2012-04-08,37,0.21,7.77
2012-04-09,39,0.21,8.19
2012-04-10,67,0.21,14.07
2012-04-11,57,0.21,11.969999999999999
2012-04-12,24,0.21,5.04
2012-04-13,73,0.21,15.33
2012-04-14,17,0.21,3.57
2012-04-15,34,0.21,7.14
2012-04-16,64,0.21,13.44
2012-04-17,100,0.21,21.0
2012-04-18,42,0.21,8.82
2012-04-19,74,0.21,15.54
2012-04-20,51,0.21,10.709999999999999
2012-04-21,27,0.21,5.67
2012-04-22,23,0.21,4.83
2012-04-23,70,0.21,14.7
2012-04-24,72,0.21,15.12
2012-04-25,40,0.21,8.4
2012-04-26,45,0.21,9.45
2012-04-27,36,0.21,7.56
2012-04-28,40,0.21,8.4
2012-04-29,41,0.21,8.61
2012-04-30,59,0.21,12.389999999999999
2012-05-01,71,0.19,13.49
2012-05-02,75,0.19,14.25
2012-05-03,44,0.19,8.36
2012-05-04,42,0.19,7.98
2012-05-05,47,0.19,8.93
2012-05-06,37,0.19,7.03
2012-05-07,80,0.19,15.2
2012-05-08,91,0.19,17.29
2012-05-09,57,0.19,10.83
2012-05-10,66,0.19,12.540000000000001
2012-05-11,81,0.19,15.39
2012-05-12,78,0.19,14.82
2012-05-13,15,0.19,2.85
2012-05-14,87,0.19,16.53
2012-05-15,100,0.19,19.0
2012-05-16,62,0.19,11.78
2012-05-17,52,0.19,9.88
2012-05-18,98,0.19,18.62
2012-05-19,43,0.19,8.17
2012-05-20,53,0.19,10.07
2012-05-21,75,0.19,14.25
2012-05-22,61,0.19,11.59
2012-05-23,91,0.19,17.29
2012-05-24,90,0.19,17.1
2012-05-25,68,0.19,12.92
2012-05-26,44,0.19,8.36
2012-05-27,31,0.19,5.89
2012-05-28,46,0.19,8.74
2012-05-29,77,0.19,14.63
2012-05-30,61,0.19,11.59
2012-05-31,77,0.19,14.63
2012-06-01,46,0.2,9.200000000000001
2012-06-02,39,0.2,7.800000000000001
2012-06-03,39,0.2,7.800000000000001
2012-06-04,67,0.2,13.4
2012-06-05,88,0.2,17.6
2012-06-06,65,0.2,13.0
2012-06-07,77,0.2,15.4
2012-06-08,65,0.2,13.0
2012-06-09,49,0.2,9.8
2012-06-10,22,0.2,4.4
2012-06-11,68,0.2,13.600000000000001
2012-06-12,91,0.2,18.2
2012-06-13,100,0.2,20.0
2012-06-14,88,0.2,17.6
2012-06-15,58,0.2,11.600000000000001
2012-06-16,50,0.2,10.0
2012-06-17,46,0.2,9.200000000000001
2012-06-18,83,0.2,16.6
2012-06-19,69,0.2,13.8
2012-06-20,80,0.2,16.0
2012-06-21,81,0.2,16.2
2012-06-22,72,0.2,14.4
2012-06-23,71,0.2,14.200000000000001
2012-06-24,23,0.2,4.6000000000000005
2012-06-25,59,0.2,11.8
2012-06-26,72,0.2,14.4
2012-06-27,59,0.2,11.8
2012-06-28,70,0.2,14.0
2012-06-29,96,0.2,19.200000000000003
2012-06-30,35,0.2,7.0
2012-07-01,24,0.19,4.5600000000000005
2012-07-02,48,0.19,9.120000000000001
2012-07-03,64,0.19,12.16
2012-07-04,51,0.19,9.69
2012-07-05,41,0.19,7.79
2012-07-06,66,0.19,12.540000000000001
2012-07-07,51,0.19,9.69
2012-07-08,16,0.19,3.04
2012-07-09,62,0.19,11.78
2012-07-10,55,0.19,10.45
2012-07-11,54,0.19,10.26
2012-07-12,41,0.19,7.79
2012-07-13,75,0.19,14.25
2012-07-14,36,0.19,6.84
2012-07-15,47,0.19,8.93
2012-07-16,100,0.19,19.0
2012-07-17,92,0.19,17.48
2012-07-18,100,0.19,19.0
2012-07-19,47,0.19,8.93
2012-07-20,52,0.19,9.88
2012-07-21,12,0.19,2.2800000000000002
2012-07-22,56,0.19,10.64
2012-07-23,66,0.19,12.540000000000001
2012-07-24,61,0.19,11.59
2012-07-25,68,0.19,12.92
2012-07-26,72,0.19,13.68
2012-07-27,38,0.19,7.22
2012-07-28,15,0.19,2.85
2012-07-29,32,0.19,6.08
2012-07-30,46,0.19,8.74
2012-07-31,91,0.19,17.29
2012-08-01,55,0.19,10.45
2012-08-02,47,0.19,8.93
2012-08-03,68,0.19,12.92
2012-08-04,33,0.19,6.2700000000000005
2012-08-05,33,0.19,6.2700000000000005
2012-08-06,52,0.19,9.88
2012-08-07,61,0.19,11.59
2012-08-08,49,0.19,9.31
2012-08-09,65,0.19,12.35
2012-08-10,100,0.19,19.0
2012-08-11,33,0.19,6.2700000000000005
2012-08-12,44,0.19,8.36
2012-08-13,40,0.19,7.6
2012-08-14,63,0.19,11.97
2012-08-15,38,0.19,7.22
2012-08-16,56,0.19,10.64
2012-08-17,43,0.19,8.17
2012-08-18,37,0.19,7.03
2012-08-19,26,0.19,4.94
2012-08-20,59,0.19,11.21
2012-08-21,72,0.19,13.68
2012-08-22,64,0.19,12.16
2012-08-23,42,0.19,7.98
2012-08-24,61,0.19,11.59
2012-08-25,32,0.19,6.08
2012-08-26,25,0.19,4.75
2012-08-27,42,0.19,7.98
2012-08-28,54,0.19,10.26
2012-08-29,52,0.19,9.88
2012-08-30,55,0.19,10.45
2012-08-31,48,0.19,9.120000000000001
2012-09-01,34,0.21,7.14
2012-09-02,31,0.21,6.51
2012-09-03,51,0.21,10.709999999999999
2012-09-04,66,0.21,13.86
2012-09-05,77,0.21,16.169999999999998
2012-09-06,54,0.21,11.34
2012-09-07,56,0.21,11.76
2012-09-08,29,0.21,6.09
2012-09-09,50,0.21,10.5
2012-09-10,77,0.21,16.169999999999998
2012-09-11,94,0.21,19.74
2012-09-12,90,0.21,18.9
2012-09-13,74,0.21,15.54
2012-09-14,100,0.21,21.0
2012-09-15,46,0.21,9.66
2012-09-16,33,0.21,6.93
2012-09-17,53,0.21,11.129999999999999
2012-09-18,68,0.21,14.28
2012-09-19,67,0.21,14.07
2012-09-20,75,0.21,15.75
2012-09-21,66,0.21,13.86
2012-09-22,25,0.21,5.25
2012-09-23,53,0.21,11.129999999999999
2012-09-24,67,0.21,14.07
2012-09-25,66,0.21,13.86
2012-09-26,66,0.21,13.86
2012-09-27,67,0.21,14.07
2012-09-28,59,0.21,12.389999999999999
2012-09-29,74,0.21,15.54
2012-09-30,33,0.21,6.93
2012-10-01,37,0.25,9.25
2012-10-02,36,0.25,9.0
2012-10-03,42,0.25,10.5
2012-10-04,33,0.25,8.25
2012-10-05,29,0.25,7.25
2012-10-06,16,0.25,4.0
2012-10-07,14,0.25,3.5
2012-10-08,21,0.25,5.25
2012-10-09,35,0.25,8.75
2012-10-10,28,0.25,7.0
2012-10-11,35,0.25,8.75
2012-10-12,24,0.25,6.0
2012-10-13,28,0.25,7.0
2012-10-14,17,0.25,4.25
2012-10-15,27,0.25,6.75
2012-10-16,44,0.25,11.0
2012-10-17,33,0.25,8.25
2012-10-18,30,0.25,7.5
2012-10-19,32,0.25,8.0
2012-10-20,16,0.25,4.0
2012-10-21,22,0.25,5.5
2012-10-22,100,0.25,25.0
2012-10-23,51,0.25,12.75
2012-10-24,47,0.25,11.75
2012-10-25,39,0.25,9.75
2012-10-26,34,0.25,8.5
2012-10-27,17,0.25,4.25
2012-10-28,11,0.25,2.75
2012-10-29,26,0.25,6.5
2012-10-30,42,0.25,10.5
2012-10-31,40,0.25,10.0
2012-11-01,72,0.21,15.12
2012-11-02,73,0.21,15.33
2012-11-03,31,0.21,6.51
2012-11-04,31,0.21,6.51
2012-11-05,66,0.21,13.86
2012-11-06,53,0.21,11.129999999999999
2012-11-07,88,0.21,18.48
2012-11-08,52,0.21,10.92
2012-11-09,61,0.21,12.809999999999999
2012-11-10,63,0.21,13.229999999999999
2012-11-11,46,0.21,9.66
2012-11-12,61,0.21,12.809999999999999
2012-11-13,62,0.21,13.02
2012-11-14,87,0.21,18.27
2012-11-15,100,0.21,21.0
2012-11-16,62,0.21,13.02
2012-11-17,58,0.21,12.18
2012-11-18,43,0.21,9.03
2012-11-19,52,0.21,10.92
2012-11-20,62,0.21,13.02
2012-11-21,72,0.21,15.12
2012-11-22,29,0.21,6.09
2012-11-23,44,0.21,9.24
2012-11-24,40,0.21,8.4
2012-11-25,39,0.21,8.19
2012-11-26,37,0.21,7.77
2012-11-27,80,0.21,16.8
2012-11-28,66,0.21,13.86
2012-11-29,56,0.21,11.76
2012-11-30,72,0.21,15.12
2012-12-01,34,0.17,5.78
2012-12-02,42,0.17,7.140000000000001
2012-12-03,75,0.17,12.750000000000002
2012-12-04,73,0.17,12.41
2012-12-05,77,0.17,13.090000000000002
2012-12-06,72,0.17,12.24
2012-12-07,46,0.17,7.82
2012-12-08,50,0.17,8.5
2012-12-09,45,0.17,7.65
2012-12-10,80,0.17,13.600000000000001
2012-12-11,68,0.17,11.56
2012-12-12,88,0.17,14.96
2012-12-13,85,0.17,14.450000000000001
2012-12-14,100,0.17,17.0
2012-12-15,31,0.17,5.2700000000000005
2012-12-16,31,0.17,5.2700000000000005
2012-12-17,38,0.17,6.460000000000001
2012-12-18,92,0.17,15.64
2012-12-19,81,0.17,13.770000000000001
2012-12-20,63,0.17,10.71
2012-12-21,41,0.17,6.970000000000001
2012-12-22,45,0.17,7.65
2012-12-23,38,0.17,6.460000000000001
2012-12-24,28,0.17,4.760000000000001
2012-12-25,27,0.17,4.590000000000001
2012-12-26,58,0.17,9.860000000000001
2012-12-27,41,0.17,6.970000000000001
2012-12-28,35,0.17,5.95
2012-12-29,35,0.17,5.95
2012-12-30,31,0.17,5.2700000000000005
2012-12-31,24,0.17,4.08
2013-01-01,18,0.22,3.96
2013-01-02,65,0.22,14.3
2013-01-03,37,0.22,8.14
2013-01-04,61,0.22,13.42
2013-01-05,38,0.22,8.36
2013-01-06,22,0.22,4.84
2013-01-07,65,0.22,14.3
2013-01-08,55,0.22,12.1
2013-01-09,63,0.22,13.86
2013-01-10,61,0.22,13.42
2013-01-11,59,0.22,12.98
2013-01-12,24,0.22,5.28
2013-01-13,34,0.22,7.48
2013-01-14,38,0.22,8.36
2013-01-15,42,0.22,9.24
2013-01-16,100,0.22,22.0
2013-01-17,71,0.22,15.62
2013-01-18,65,0.22,14.3
